sku,n_observed,n_positive,n_zero,total_sales,mean_sales,median_sales,std_sales,nonzero_mean,CV2,ADI,zero_ratio,approx_entropy,trailing_zero_share,acf1,acf1_zero_variance,trend_coef,seasonality_idx,peak_ratio,promo_weight_ratio,promo_window_weight_mean,promo_response_index
DRMJJ0020,104,12,92,23.0,0.22115384615384615,0.0,0.8355770143890716,1.9166666666666667,0.8145729506788105,8.666666666666666,0.8846153846153846,0.14620277274658877,0.07692307692307693,0.3599027289921643,False,0.4881987577639752,0.0,3.652173913043478,1.124223602484472,1.2513736263736266,0.8983916384288645
DRMJJ0021,135,15,120,28.0,0.2074074074074074,0.0,0.6921338009750597,1.8666666666666667,0.3635204081632652,9.0,0.8888888888888888,0.25725307354935867,0.07407407407407407,0.5167519776640299,False,0.25525210084033606,0.0,2.6785714285714284,1.5357142857142858,1.197883597883598,1.2820229681978799
DRMJJ0022,135,40,95,89.0,0.6592592592592592,0.0,1.2996151150276773,2.225,0.45047407249149446,3.375,0.7037037037037037,0.46589757440857027,0.0,0.4890643512552939,False,0.858045090695454,0.0,2.696629213483146,0.9855537720706261,1.197883597883598,0.8227458609600191
DRMJJ0023,135,51,84,185.0,1.3703703703703705,0.0,2.4608600023882583,3.627450980392157,0.5987377647918191,2.6470588235294117,0.6222222222222222,0.5077017966000847,0.022222222222222223,0.6627920910724997,False,0.9969369369369369,0.0,3.308108108108108,1.2996138996138995,1.197883597883598,1.0849250310381051
DRMJJ0024,104,2,102,2.0,0.019230769230769232,0.0,0.1380002272946792,1.0,0.0,52.0,0.9807692307692307,0.09720027103860032,0.25961538461538464,-0.019801980198019837,False,0.04505494505494504,0.10710097919521762,1.0,0.5,1.2513736263736266,0.3995609220636662
DRMJJ0025,135,21,114,37.0,0.2740740740740741,0.0,0.7474297214467288,1.7619047619047619,0.31906501095690293,6.428571428571429,0.8444444444444444,0.34758780028989955,0.007407407407407408,0.41163556531284345,False,0.4158452570217276,0.0,2.8378378378378377,1.2007722007722008,1.197883597883598,1.0024114220227294
DRMJJ0026,135,15,120,33.0,0.24444444444444444,0.0,0.8933140266718955,2.2,0.6257378984651708,9.0,0.8888888888888888,0.2818546573068318,0.022222222222222223,0.41051602541721965,False,0.33184789067142006,0.00025846286280350246,2.727272727272727,0.8917748917748919,1.197883597883598,0.7444587214905236
DRMJJ0027,135,9,126,15.0,0.1111111111111111,0.0,0.4835605916233706,1.6666666666666667,0.3599999999999998,15.0,0.9333333333333333,0.1661288356791284,0.0,0.531349183445065,False,0.19921568627450978,3.988704199340902e-05,2.4,0.6761904761904761,1.197883597883598,0.5644876325088338
DRMJJ0038,30,6,24,9.0,0.3,0.0,0.7022132498578064,1.5,0.31111111111111117,5.0,0.8,0.4926905198700269,0.4,0.15533980582524287,False,-0.1591397849462366,,2.0,1.1428571428571428,1.0238095238095235,1.116279069767442
DRMJJ0039,30,6,24,9.0,0.3,0.0,0.651258728182957,1.5,0.1333333333333333,5.0,0.8,0.35686168797291407,0.5,0.18079096045197757,False,-0.4086021505376345,,1.3333333333333333,1.365079365079365,1.0238095238095235,1.3333333333333335
ETZP0003,135,20,115,73.0,0.5407407407407407,0.0,1.8518363736224344,3.65,0.918706975733573,6.75,0.8518518518518519,0.17550458977379724,0.0,0.39143681352238724,False,0.552421881994807,0.0,3.5616438356164384,1.7221135029354206,1.197883597883598,1.4376300885812476
ETZP0004,135,38,97,99.0,0.7333333333333333,0.0,1.658087371444365,2.6052631578947367,0.7290100017372745,3.5526315789473686,0.7185185185185186,0.31411383980534513,0.0,0.5639794761776686,False,0.8007922360863536,0.0,4.606060606060606,1.2987012987012985,1.197883597883598,1.0841631866366845
FDBLHP0001,135,19,116,49.0,0.362962962962963,0.0,1.0762525324213614,2.5789473684210527,0.38951362858068395,7.105263157894737,0.8592592592592593,0.28084418356356866,0.014814814814814815,0.5163851595207163,False,0.36367880485527543,0.0,2.326530612244898,1.7521865889212829,1.197883597883598,1.4627352707867598
FDBLP0001,135,42,93,362.0,2.6814814814814816,0.0,8.725200978613147,8.619047619047619,2.643602856162257,3.2142857142857144,0.6888888888888889,0.18553306642437584,0.0,0.5397285410705391,False,1.2045823854403641,0.0,8.585635359116022,1.4325177584846092,1.197883597883598,1.1958739238232823
