sku,n_observed,n_positive,n_zero,total_sales,mean_sales,median_sales,std_sales,nonzero_mean,CV2,ADI,zero_ratio,approx_entropy,trailing_zero_share,acf1,acf1_zero_variance
QCXXC0002,104,12,92,23.0,0.22115384615384615,0.0,0.6961298111456268,1.9166666666666667,0.27014951022512457,8.666666666666666,0.8846153846153846,0.35880506158550296,0.22115384615384615,0.37830996884735074,False
QFDNZGJK001,30,8,22,20.0,0.6666666666666666,0.0,1.3217891045025332,2.5,0.32,3.75,0.7333333333333333,0.22166188266186926,0.5333333333333333,0.46222527472527414,False
QFDNZGJK002,30,12,18,40.0,1.3333333333333333,0.0,2.2334963055994597,3.3333333333333335,0.529090909090909,2.5,0.6,0.3728350731828849,0.4,0.5309029454369865,False
QFSJZ001-1,104,18,86,52.0,0.5,0.0,1.4073317037116178,2.888888888888889,0.5623042116254785,5.777777777777778,0.8269230769230769,0.21200046442840148,0.009615384615384616,0.6171733536643478,False
QFSJZ002-1,135,11,124,16.0,0.11851851851851852,0.0,0.47397732567235773,1.4545454545454546,0.4125,12.272727272727273,0.9185185185185185,0.1845472121866265,0.14074074074074075,0.4350198412698414,False
QFSJZ003,135,9,126,10.0,0.07407407407407407,0.0,0.2898694927554346,1.1111111111111112,0.09000000000000002,15.0,0.9333333333333333,0.25395068417015476,0.08148148148148149,0.022546419098143446,False
QFSJZ003-1,135,21,114,51.0,0.37777777777777777,0.0,1.049994077216179,2.4285714285714284,0.3657439446366782,6.428571428571429,0.8444444444444444,0.22913036743855963,0.17777777777777778,0.49860949587905,False
QFYF001,30,1,29,3.0,0.1,0.0,0.5477225575051661,3.0,,30.0,0.9666666666666667,0.15945017978211307,0.13333333333333333,-0.03571428571428571,False
QYGZIPJ,104,4,100,4.0,0.038461538461538464,0.0,0.19323896987207784,1.0,0.0,26.0,0.9615384615384616,0.1645811374453961,0.0673076923076923,-0.04040404040404036,False
RLHZHMV000AMDE,135,91,44,885.0,6.555555555555555,4.0,7.966034863267049,9.725274725274724,0.6694008036572435,1.4835164835164836,0.32592592592592595,0.615064230278894,0.0,0.787164441661416,False
SKZ2FT01,30,10,20,33.0,1.1,0.0,1.9360464514233553,3.3,0.36832976226915637,3.0,0.6666666666666666,0.14957729046319912,0.0,0.7312633619885773,False
SKZ3FT01,30,10,20,60.0,2.0,0.0,4.042873679229528,6.0,0.7222222222222221,3.0,0.6666666666666666,0.27247795977635736,0.03333333333333333,0.6594745339791576,False
SLT0001,104,1,103,2.0,0.019230769230769232,0.0,0.19611613513818404,2.0,,104.0,0.9903846153846154,0.0557810849705159,0.47115384615384615,-0.009803921568627486,False
SLT0003,135,23,112,38.0,0.2814814814814815,0.0,0.7692975265500324,1.6521739130434783,0.4532233694283556,5.869565217391305,0.8296296296296296,0.3430388617555664,0.15555555555555556,0.26789751318764166,False
SLT0004,135,10,125,17.0,0.1259259259259259,0.0,0.5100428666449202,1.7,0.3114186851211073,13.5,0.9259259259259259,0.15418402636083794,0.1925925925925926,0.6843007067894625,False
SPH0001,104,5,99,30.0,0.28846153846153844,0.0,1.479130398704058,6.0,0.37500000000000006,20.8,0.9519230769230769,0.057110856941288535,0.10576923076923077,0.6537367468321699,False
