horizon_label,horizon_weeks,approximate_days,origin_index,origin,sku,cluster,cluster_profile,actual_sum,actual_event,training_weeks,lookback_weeks_used,complete_history_blocks,positive_history_blocks,positive_history_volume,all_history_volume,sku_recent_block_probability,sku_recent_block_conditional_quantity,sku_recent_block_expected_quantity,pxq_independence_probability,enterprise_peer_blocks,enterprise_peer_positive_blocks,enterprise_peer_positive_volume,profile_peer_blocks,profile_peer_positive_blocks,profile_peer_positive_volume,enterprise_reference_probability,enterprise_reference_conditional_quantity,profile_reference_probability,profile_probability_reference_source,profile_reference_conditional_quantity,profile_quantity_reference_source,profile_probability_l1,profile_conditional_quantity_l1,profile_expected_quantity_l1,profile_probability_l4,profile_conditional_quantity_l4,profile_expected_quantity_l4,profile_probability_l8,profile_conditional_quantity_l8,profile_expected_quantity_l8,enterprise_probability_l4,enterprise_conditional_quantity_l4,enterprise_expected_quantity_l4
30_day_proxy,4,28,6,2026-07-06,BLP0002,1,relative_active_persistent,8.0,1,131,52,13,13,93.0,93.0,1.0,7.153846153846154,7.153846153846154,0.99609375,1569,1026,17202.35,925,751,16273.35,0.6539196940726577,16.766423001949317,0.8118918918918919,profile_leave_one_out,21.66890812250333,profile_leave_one_out,0.9865637065637065,8.190636294464523,8.080584501782143,0.9557392686804452,10.569154852353723,10.101356329158927,0.9283397683397684,12.683393570477458,11.77449864897915,0.9185693397818018,9.415628941635134,8.64890806054821
30_day_proxy,4,28,6,2026-07-06,BLP0003,2,low_frequency_sparse,0.0,0,131,52,13,8,21.0,21.0,0.6153846153846154,2.625,1.6153846153846154,0.99609375,1569,1031,17274.35,466,240,784.0,0.65710643722116,16.754946653734237,0.5150214592274678,profile_leave_one_out,3.2666666666666666,profile_leave_one_out,0.6082158185162477,2.696296296296296,1.639930058814179,0.5917697551123453,2.8388888888888886,1.6799685825689357,0.5771510320866544,2.9458333333333333,1.7001907486886028,0.625201514640273,7.334982217911413,4.585841992497683
30_day_proxy,4,28,6,2026-07-06,BLP0004,2,low_frequency_sparse,0.0,0,131,52,13,3,9.0,9.0,0.23076923076923078,3.0,0.6923076923076923,0.0,1569,1036,17286.35,466,245,796.0,0.6602931803696622,16.68566602316602,0.5257510729613734,profile_leave_one_out,3.2489795918367346,profile_leave_one_out,0.2518393623543838,3.0622448979591836,0.7711938024750059,0.3001767230497349,3.142274052478134,0.943237527997097,0.343143265890047,3.1810760667903524,1.091564830603107,0.33183368949874403,10.820380584666298,3.590566811190395
30_day_proxy,4,28,6,2026-07-06,BLP0005,0,low_information,0.0,0,26,26,6,3,6.0,6.0,0.5,2.0,1.0,0.0,1576,1036,17289.35,159,24,118.0,0.6573604060913706,16.688561776061775,0.1509433962264151,profile_leave_one_out,4.916666666666667,profile_leave_one_out,0.4501347708894879,2.729166666666667,1.2284928122192276,0.360377358490566,3.666666666666667,1.3213836477987422,0.30053908355795145,4.121212121212121,1.238585314057012,0.5629441624365482,10.3934638720353,5.850939814257435
30_day_proxy,4,28,6,2026-07-06,BLP0007,0,low_information,1.0,1,26,26,6,0,0.0,0.0,0.0,,0.0,0.0,1576,1039,17295.35,159,27,124.0,0.6592639593908629,16.646150144369585,0.16981132075471697,profile_leave_one_out,4.592592592592593,profile_leave_one_out,0.02425876010781671,4.592592592592593,0.11141060197663971,0.06792452830188679,4.592592592592593,0.3119496855345912,0.09703504043126684,4.592592592592593,0.44564240790655885,0.2637055837563452,16.646150144369585,4.389682741116751
30_day_proxy,4,28,6,2026-07-06,CFSNT008,0,low_information,13.0,1,26,26,6,0,0.0,0.0,0.0,,0.0,0.0,1576,1039,17295.35,159,27,124.0,0.6592639593908629,16.646150144369585,0.16981132075471697,profile_leave_one_out,4.592592592592593,profile_leave_one_out,0.02425876010781671,4.592592592592593,0.11141060197663971,0.06792452830188679,4.592592592592593,0.3119496855345912,0.09703504043126684,4.592592592592593,0.44564240790655885,0.2637055837563452,16.646150144369585,4.389682741116751
30_day_proxy,4,28,6,2026-07-06,CLSSLT0003,2,low_frequency_sparse,7.0,1,131,52,13,7,15.0,15.0,0.5384615384615384,2.142857142857143,1.1538461538461537,0.68359375,1569,1032,17280.35,466,241,790.0,0.6577437858508605,16.74452519379845,0.5171673819742489,profile_leave_one_out,3.2780082987551866,profile_leave_one_out,0.536940527283875,2.284751037344398,1.2267754267040816,0.5334511486998232,2.5556393813655225,1.3633087636519436,0.5303494788473329,2.748271092669433,1.4575441417284238,0.5665279496119672,7.452554615926709,4.22208048593216
30_day_proxy,4,28,6,2026-07-06,CLSSLT0006,2,low_frequency_sparse,3.0,1,131,52,13,13,46.0,46.0,1.0,3.5384615384615383,3.5384615384615383,0.9375,1569,1026,17249.35,466,235,759.0,0.6539196940726577,16.812231968810917,0.5042918454935622,profile_leave_one_out,3.2297872340425533,profile_leave_one_out,0.9645922746781116,3.5164133738601824,3.391905175000326,0.8833627871749558,3.465832290362954,3.0615872718959793,0.8111587982832618,3.4208713272543063,2.77486987489727,0.9185693397818018,6.661701639720215,6.119234877021144
30_day_proxy,4,28,6,2026-07-06,CWW0002,1,relative_active_persistent,37.0,1,131,52,13,13,777.0,777.0,1.0,59.76923076923077,59.76923076923077,1.0,1569,1026,16518.35,925,751,15589.35,0.6539196940726577,16.09975633528265,0.8118918918918919,profile_leave_one_out,20.758122503328895,profile_leave_one_out,0.9865637065637065,56.98272303595206,56.21708644844197,0.9557392686804452,50.590146471371504,48.35098959098521,0.9283397683397684,44.90785619174434,41.68974881367957,0.9185693397818018,49.49406031418415,45.463726305920815
30_day_proxy,4,28,6,2026-07-06,DHZXCZP0001,1,relative_active_persistent,14.0,1,131,52,13,11,80.0,80.0,0.8461538461538461,7.2727272727272725,6.153846153846154,0.9375,1569,1028,17215.35,925,753,16286.35,0.6551943913320586,16.74644941634241,0.8140540540540541,profile_leave_one_out,21.628618857901728,profile_leave_one_out,0.8438610038610038,8.46905157149181,7.146702360869691,0.8386009538950716,11.100965028773794,9.309279862285536,0.8339253539253539,13.317313203327043,11.105645126419294,0.8012222097251902,9.799053177691311,7.851219040244479
30_day_proxy,4,28,6,2026-07-06,DRMJJ0021,2,low_frequency_sparse,0.0,0,131,52,13,6,24.0,24.0,0.46153846153846156,4.0,1.8461538461538463,0.0,1569,1033,17271.35,466,242,781.0,0.6583811344805609,16.719603097773472,0.51931330472103,profile_leave_one_out,3.227272727272727,profile_leave_one_out,0.4656652360515022,3.8896103896103895,1.8112563402262973,0.4751325422873012,3.6909090909090905,1.7536710197149477,0.48354792560801146,3.558441558441558,1.720677033981755,0.5078543845836614,9.08784123910939,4.615300019681918
30_day_proxy,4,28,6,2026-07-06,DRMJJ0022,1,relative_active_persistent,5.0,1,131,52,13,11,66.0,66.0,0.8461538461538461,6.0,5.076923076923077,0.99609375,1569,1028,17229.35,925,753,16300.35,0.6551943913320586,16.76006809338521,0.8140540540540541,profile_leave_one_out,21.647211155378486,profile_leave_one_out,0.8438610038610038,7.303934262948207,6.163505299266255,0.8386009538950716,10.172589641434262,8.530743376889896,0.8339253539253539,12.588299433843574,10.497702060686334,0.8012222097251902,8.869351491569391,7.10632140090464
30_day_proxy,4,28,6,2026-07-06,DRMJJ0023,1,relative_active_persistent,1.0,1,131,52,13,13,191.6,191.6,1.0,14.738461538461538,14.738461538461538,1.0,1569,1026,17103.75,925,751,16174.75,0.6539196940726577,16.670321637426902,0.8118918918918919,profile_leave_one_out,21.53761651131824,profile_leave_one_out,0.9865637065637065,15.22411546509416,15.019559782397142,0.9557392686804452,16.338262708545468,15.615119252574235,0.9283397683397684,17.32861581383552,16.08684319026491,0.9185693397818018,15.193016855865153,13.955839462585839
30_day_proxy,4,28,6,2026-07-06,DRMJJ0025,2,low_frequency_sparse,2.0,1,131,52,13,8,26.0,26.0,0.6153846153846154,3.25,2.0,0.68359375,1569,1031,17269.35,466,240,779.0,0.65710643722116,16.750096993210473,0.5150214592274678,profile_leave_one_out,3.245833333333333,profile_leave_one_out,0.6082158185162477,3.249537037037037,1.9764198287803438,0.5917697551123453,3.2486111111111113,1.9224298016774664,0.5771510320866544,3.247916666666667,1.874538456298113,0.625201514640273,7.750032331070158,4.845331951896148
30_day_proxy,4,28,6,2026-07-06,DRMJJ0026,2,low_frequency_sparse,1.0,1,131,52,13,8,32.0,32.0,0.6153846153846154,4.0,2.4615384615384617,0.0,1569,1031,17263.35,466,240,773.0,0.65710643722116,16.744277400581957,0.5150214592274678,profile_leave_one_out,3.220833333333333,profile_leave_one_out,0.6082158185162477,3.913425925925926,2.3802075527397415,0.5917697551123453,3.7402777777777776,2.2133832646077027,0.5771510320866544,3.6104166666666666,2.083755705429525,0.625201514640273,8.248092466860653,5.156719903174306
30_day_proxy,4,28,6,2026-07-06,DRMJJ0027,2,low_frequency_sparse,1.0,1,131,52,13,4,14.0,14.0,0.3076923076923077,3.5,1.0769230769230769,0.0,1569,1035,17281.35,466,244,791.0,0.6596558317399618,16.69695652173913,0.5236051502145923,profile_leave_one_out,3.2418032786885247,profile_leave_one_out,0.3231146535867566,3.448360655737705,1.1142158587208895,0.358495329462257,3.3709016393442623,1.2084524937815835,0.38994481912936846,3.3278688524590163,1.2976852177583902,0.3905072545270498,10.098478260869564,3.9435290205532705
30_day_proxy,4,28,6,2026-07-06,DRMJJ0038,2,low_frequency_sparse,0.0,0,26,26,6,3,9.0,9.0,0.5,3.0,1.5,0.0,1576,1036,17286.35,473,245,796.0,0.6573604060913706,16.68566602316602,0.5179704016913319,profile_leave_one_out,3.2489795918367346,profile_leave_one_out,0.5025672002416188,3.0622448979591836,1.5389838448215287,0.5071881606765327,3.142274052478134,1.5937241970179794,0.5102688009664754,3.1810760667903524,1.6232038703842648,0.5629441624365482,10.820380584666298,6.091270085479657
30_day_proxy,4,28,6,2026-07-06,DRMJJ0039,2,low_frequency_sparse,0.0,0,26,26,6,4,9.0,9.0,0.6666666666666666,2.25,1.5,0.0,1576,1035,17286.35,473,244,796.0,0.6567258883248731,16.701787439613526,0.5158562367864693,profile_leave_one_out,3.262295081967213,profile_leave_one_out,0.6451223195409241,2.4524590163934428,1.5821360492347911,0.6063424947145878,2.7561475409836067,1.6711693758014767,0.5804892781636968,2.9248633879781423,1.6978518368148563,0.6626903553299492,9.475893719806763,6.279583376247578
30_day_proxy,4,28,6,2026-07-06,ETZP0003,1,relative_active_persistent,9.0,1,131,52,13,7,64.0,64.0,0.5384615384615384,9.142857142857142,4.923076923076923,0.0,1569,1032,17231.35,925,757,16302.35,0.6577437858508605,16.69704457364341,0.8183783783783783,profile_leave_one_out,21.53546895640687,profile_leave_one_out,0.5584555984555984,10.69193361955086,5.9709701881538075,0.6043243243243244,13.649261438693408,8.24858069646445,0.6450965250965252,15.752250110083663,10.161721808466327,0.5665279496119672,11.889834390415785,6.735923498428108
30_day_proxy,4,28,6,2026-07-06,ETZP0004,1,relative_active_persistent,6.0,1,131,52,13,8,82.0,82.0,0.6153846153846154,10.25,6.3076923076923075,0.0,1569,1031,17213.35,925,756,16284.35,0.65710643722116,16.695780795344323,0.8172972972972973,profile_leave_one_out,21.540145502645505,profile_leave_one_out,0.6298069498069498,11.504460611405056,7.245589246843216,0.6628934817170111,14.013381834215167,9.289379474712808,0.6923037323037323,15.895072751322752,11.004218190980097,0.625201514640273,12.398593598448107,7.7516194971589485
30_day_proxy,4,28,6,2026-07-06,FDBLHP0001,2,low_frequency_sparse,2.0,1,131,52,13,8,47.0,47.0,0.6153846153846154,5.875,3.6153846153846154,0.9375,1569,1031,17248.35,466,240,758.0,0.65710643722116,16.72972841901067,0.5150214592274678,profile_leave_one_out,3.158333333333333,profile_leave_one_out,0.6082158185162477,5.573148148148148,3.389676862638236,0.5917697551123453,4.969444444444444,2.9407669219332937,0.5771510320866544,4.516666666666667,2.606798828258056,0.625201514640273,9.49324280633689,5.935189781369699
30_day_proxy,4,28,6,2026-07-06,FDBLP0001,1,relative_active_persistent,93.0,1,131,52,13,13,219.0,219.0,1.0,16.846153846153847,16.846153846153847,0.68359375,1569,1026,17076.35,925,751,16147.35,0.6539196940726577,16.643615984405457,0.8118918918918919,profile_leave_one_out,21.501131824234356,profile_leave_one_out,0.9865637065637065,17.178652273159596,16.947834860377373,0.9557392686804452,17.941442782172793,17.147341403705877,0.9283397683397684,18.619478790184516,17.285202626687123,0.9185693397818018,16.798497878683637,15.430585105748426
30_day_proxy,4,28,6,2026-07-06,FRC0003,1,relative_active_persistent,4.0,1,131,52,13,8,63.0,63.0,0.6153846153846154,7.875,4.846153846153846,0.99609375,1569,1031,17232.35,925,756,16303.35,0.65710643722116,16.714209505334626,0.8172972972972973,profile_leave_one_out,21.56527777777778,profile_leave_one_out,0.6298069498069498,9.396141975308643,5.917755517422185,0.6628934817170111,12.438425925925927,8.245351469116175,0.6923037323037323,14.72013888888889,10.190807092807093,0.625201514640273,10.821403168444874,6.765557651444785
30_day_proxy,4,28,6,2026-07-06,FRH0028,2,low_frequency_sparse,1.0,1,131,52,13,6,8.0,8.0,0.46153846153846156,1.3333333333333333,0.6153846153846154,0.68359375,1569,1033,17287.35,466,242,797.0,0.6583811344805609,16.735091965150048,0.51931330472103,profile_leave_one_out,3.293388429752066,profile_leave_one_out,0.4656652360515022,1.6133412042502953,0.7512769127088286,0.4751325422873012,2.1173553719008265,1.0060244407769137,0.48354792560801146,2.4533648170011806,1.1863194680205995,0.5078543845836614,7.494036786060019,3.805879440031831
30_day_proxy,4,28,6,2026-07-06,FRH0033,1,relative_active_persistent,17.0,1,131,52,13,13,125.0,125.0,1.0,9.615384615384615,9.615384615384615,0.9375,1569,1026,17170.35,925,751,16241.35,0.6539196940726577,16.735233918128653,0.8118918918918919,profile_leave_one_out,21.6262982689747,profile_leave_one_out,0.9865637065637065,10.473307019212479,10.332584592853948,0.9557392686804452,12.441481945641106,11.890812856027994,0.9283397683397684,14.19097076913322,13.174042516333557,0.9185693397818018,11.290643274853801,10.371238738694297
30_day_proxy,4,28,6,2026-07-06,FRH0034,1,relative_active_persistent,0.0,0,131,52,13,8,41.0,41.0,0.6153846153846154,5.125,3.1538461538461537,0.0,1569,1031,17254.35,925,756,16325.35,0.65710643722116,16.735548011639185,0.8172972972972973,profile_leave_one_out,21.59437830687831,profile_leave_one_out,0.6298069498069498,6.954930922986479,4.380263830724149,0.6628934817170111,10.614792768959436,7.036476936320073,0.6923037323037323,13.359689153439154,9.248962663343617,0.625201514640273,8.995182670546395,5.6238018300915416
30_day_proxy,4,28,6,2026-07-06,FRH0043,2,low_frequency_sparse,0.0,0,131,52,13,4,11.0,11.0,0.3076923076923077,2.75,0.8461538461538461,0.0,1569,1035,17284.35,466,244,794.0,0.6596558317399618,16.699855072463766,0.5236051502145923,profile_leave_one_out,3.2540983606557377,profile_leave_one_out,0.3231146535867566,2.8508196721311476,0.9211416107989668,0.358495329462257,3.0020491803278686,1.0762206099635379,0.38994481912936846,3.0860655737704916,1.203395281985305,0.3905072545270498,9.724927536231883,3.7976547526484192
30_day_proxy,4,28,6,2026-07-06,FRH0044,2,low_frequency_sparse,0.0,0,131,52,13,9,23.0,23.0,0.6923076923076923,2.5555555555555554,1.7692307692307692,0.0,1569,1030,17272.35,466,239,782.0,0.6564690885914596,16.769271844660192,0.5128755364806867,profile_leave_one_out,3.271966527196653,profile_leave_one_out,0.6794911097486205,2.6271966527196655,1.7851567690843466,0.6500883615248675,2.7759897006758933,1.8046385961222988,0.6239525853259759,2.8926901304454837,1.804901485438394,0.6838750796685787,6.929006721433906,4.73857502364473
30_day_proxy,4,28,6,2026-07-06,FRH0046,1,relative_active_persistent,12.0,1,131,52,13,13,226.0,226.0,1.0,17.384615384615383,17.384615384615383,1.0,1569,1026,17069.35,925,751,16140.35,0.6539196940726577,16.636793372319687,0.8118918918918919,profile_leave_one_out,21.491810918774966,profile_leave_one_out,0.9865637065637065,17.677986494198212,17.440459880299333,0.9557392686804452,18.351014333829404,17.53878501895848,0.9283397683397684,18.949261302390465,17.5913528476709,0.9185693397818018,17.20865726407522,15.807344941592882
30_day_proxy,4,28,6,2026-07-06,FRH0048,1,relative_active_persistent,5.0,1,131,52,13,13,373.0,373.0,1.0,28.692307692307693,28.692307692307693,0.99609375,1569,1026,16922.35,925,751,15993.35,0.6539196940726577,16.493518518518517,0.8118918918918919,profile_leave_one_out,21.29607190412783,profile_leave_one_out,0.9865637065637065,28.16400513600913,27.785585298660436,0.9557392686804452,26.952016918618313,25.759100939263252,0.9283397683397684,25.874694058715363,24.020507488330203,0.9185693397818018,25.822004357298475,23.71930149432647
30_day_proxy,4,28,6,2026-07-06,FRH0050,1,relative_active_persistent,0.0,0,131,52,13,9,66.0,66.0,0.6923076923076923,7.333333333333333,5.076923076923077,0.0,1569,1030,17229.35,925,755,16300.35,0.6564690885914596,16.727524271844658,0.8162162162162162,profile_leave_one_out,21.589867549668874,profile_leave_one_out,0.7011583011583011,8.758986754966887,6.141436272980644,0.721462639109698,11.71995924605196,8.455512727914753,0.7395109395109396,14.042290611608882,10.384427523076532,0.6838750796685787,10.223853622106049,6.991838710337661
30_day_proxy,4,28,6,2026-07-06,FRH0051,1,relative_active_persistent,15.0,1,131,52,13,13,176.0,176.0,1.0,13.538461538461538,13.538461538461538,1.0,1569,1026,17119.35,925,751,16190.35,0.6539196940726577,16.685526315789474,0.8118918918918919,profile_leave_one_out,21.55838881491345,profile_leave_one_out,0.9865637065637065,14.111313486779533,13.921709737999638,0.9557392686804452,15.425503250567871,14.742759195725569,0.9283397683397684,16.59367192949084,15.404565554929643,0.9185693397818018,14.278947368421052,13.116203256989621
30_day_proxy,4,28,6,2026-07-06,FRH0056,1,relative_active_persistent,35.0,1,131,52,13,13,553.0,553.0,1.0,42.53846153846154,42.53846153846154,1.0,1569,1026,16742.35,925,751,15813.35,0.6539196940726577,16.318079922027287,0.8118918918918919,profile_leave_one_out,21.056391478029294,profile_leave_one_out,0.9865637065637065,41.00402796271637,40.45308581093933,0.9557392686804452,37.48385681835983,35.824793902901746,0.9283397683397684,34.35481580115402,31.892941742198737,0.9185693397818018,36.36895998165348,33.40741155889821
30_day_proxy,4,28,6,2026-07-06,FRH0056-1,2,low_frequency_sparse,0.0,0,131,52,13,7,14.0,14.0,0.5384615384615384,2.0,1.0769230769230769,0.0,1569,1032,17281.35,466,241,791.0,0.6577437858508605,16.74549418604651,0.5171673819742489,profile_leave_one_out,3.2821576763485476,profile_leave_one_out,0.536940527283875,2.1602697095435683,1.159936356917707,0.5334511486998232,2.4662391550358356,1.3156181102223479,0.5303494788473329,2.683817427385892,1.4233611739354974,0.5665279496119672,7.361997885835095,4.170777567309793
30_day_proxy,4,28,6,2026-07-06,FRH0059,1,relative_active_persistent,13.0,1,131,52,13,11,49.0,49.0,0.8461538461538461,4.454545454545454,3.769230769230769,0.99609375,1569,1028,17246.35,925,753,16317.35,0.6551943913320586,16.776605058365757,0.8140540540540541,profile_leave_one_out,21.669787516600266,profile_leave_one_out,0.8438610038610038,5.889148959716689,4.9696231530335115,0.8386009538950716,9.045276671093404,7.585377644623767,0.8339253539253539,11.703068428042217,9.759485480867742,0.8012222097251902,7.740428015564202,6.201802838849119
30_day_proxy,4,28,6,2026-07-06,FRH0064,1,relative_active_persistent,3.0,1,131,52,13,13,100.0,100.0,1.0,7.6923076923076925,7.6923076923076925,0.99609375,1569,1026,17195.35,925,751,16266.35,0.6539196940726577,16.759600389863547,0.8118918918918919,profile_leave_one_out,21.659587217043942,profile_leave_one_out,0.9865637065637065,8.689970515503138,8.573209521704099,0.9557392686804452,10.97872640401034,10.492799944411537,0.9283397683397684,13.013176082683406,12.080648869962928,0.9185693397818018,9.825788327026718,9.025667896392667
30_day_proxy,4,28,6,2026-07-06,FRH0065,1,relative_active_persistent,2.0,1,131,52,13,13,64.0,64.0,1.0,4.923076923076923,4.923076923076923,0.68359375,1569,1026,17231.35,925,751,16302.35,0.6539196940726577,16.794688109161793,0.8118918918918919,profile_leave_one_out,21.70752330226365,profile_leave_one_out,0.9865637065637065,6.121965950161689,6.03970941924832,0.9557392686804452,8.872358424062035,8.479661351683838,0.9283397683397684,11.317151734195676,10.506162019189222,0.9185693397818018,7.716397202155717,7.088045883478319
30_day_proxy,4,28,6,2026-07-06,FRH0068,2,low_frequency_sparse,0.0,0,131,52,13,6,29.0,29.0,0.46153846153846156,4.833333333333333,2.230769230769231,0.0,1569,1033,17266.35,466,242,776.0,0.6583811344805609,16.714762826718296,0.51931330472103,profile_leave_one_out,3.206611570247934,profile_leave_one_out,0.4656652360515022,4.600944510035419,2.1424999113255065,0.4751325422873012,4.182644628099173,1.9873105756330836,0.48354792560801146,3.9037780401416766,1.8876637733446162,0.5078543845836614,9.585905130687319,4.8682439508225706
30_day_proxy,4,28,6,2026-07-06,FRW00023,0,low_information,4.0,1,26,26,6,2,5.0,5.0,0.3333333333333333,2.5,0.8333333333333334,0.9375,1576,1037,17290.35,159,25,119.0,0.6579949238578681,16.673432979749276,0.15723270440251572,profile_leave_one_out,4.76,profile_leave_one_out,0.30817610062893086,3.2533333333333334,1.0025995807127883,0.2628930817610063,4.006666666666667,1.0533249475890987,0.23270440251572325,4.308,1.0024905660377357,0.4631979695431472,11.94895531983285,5.5347318423083625
30_day_proxy,4,28,6,2026-07-06,FRW0005,1,relative_active_persistent,7.0,1,131,52,13,13,163.0,163.0,1.0,12.538461538461538,12.538461538461538,1.0,1569,1026,17132.35,925,751,16203.35,0.6539196940726577,16.698196881091615,0.8118918918918919,profile_leave_one_out,21.575699067909454,profile_leave_one_out,0.9865637065637065,13.183978504850675,13.006834701001715,0.9557392686804452,14.664870368919871,14.01579248168501,0.9283397683397684,15.981218692536935,14.836000858816915,0.9185693397818018,13.51722279555097,12.416506418992775
30_day_proxy,4,28,6,2026-07-06,FRW0006,1,relative_active_persistent,2.0,1,131,52,13,13,270.0,270.0,1.0,20.76923076923077,20.76923076923077,0.99609375,1569,1026,17025.35,925,751,16096.35,0.6539196940726577,16.593908382066274,0.8118918918918919,profile_leave_one_out,21.4332223701731,profile_leave_one_out,0.9865637065637065,20.81665874072665,20.53696000552306,0.9557392686804452,20.925464087099552,19.999287743403446,0.9283397683397684,21.02217995054213,19.515725665283206,0.9185693397818018,19.78680197225089,18.17554962404375
30_day_proxy,4,28,6,2026-07-06,FRW0008,2,low_frequency_sparse,6.0,1,131,52,13,5,12.0,12.0,0.38461538461538464,2.4,0.9230769230769231,0.99609375,1569,1034,17283.35,466,243,793.0,0.6590184831102613,16.715038684719534,0.5214592274678111,profile_leave_one_out,3.263374485596708,profile_leave_one_out,0.39438994481912937,2.5438957475994513,1.0032869035213654,0.4168139358747791,2.783721993598537,1.1602941205329929,0.43674637236868996,2.9313073757518207,1.280237862657192,0.4491808195553556,8.762239415430905,3.935829881763494
30_day_proxy,4,28,6,2026-07-06,FRW0009,2,low_frequency_sparse,2.0,1,131,52,13,11,35.0,35.0,0.8461538461538461,3.1818181818181817,2.6923076923076925,0.68359375,1569,1028,17260.35,466,237,770.0,0.6551943913320586,16.79022373540856,0.5085836909871244,profile_leave_one_out,3.2489451476793247,profile_leave_one_out,0.8220416922133661,3.1874120956399437,2.6201856328812108,0.7667255743499116,3.19971870604782,2.453306162652671,0.7175556918046189,3.210082167443926,2.303412730409897,0.8012222097251902,6.810726329442283,5.45690519950928
30_day_proxy,4,28,6,2026-07-06,FRW0015,1,relative_active_persistent,19.0,1,131,52,13,5,204.0,204.0,0.38461538461538464,40.8,15.692307692307692,1.0,1569,1034,17091.35,925,759,16162.35,0.6590184831102613,16.529352030947773,0.8205405405405405,profile_leave_one_out,21.294268774703557,profile_leave_one_out,0.41575289575289576,37.54904479578393,15.611124106602368,0.48718600953895075,32.13078612209047,15.653669474170753,0.5506821106821107,28.796473092125265,15.857702582572147,0.4491808195553556,30.0130453470879,13.481284306356995
30_day_proxy,4,28,6,2026-07-06,FRW0024,1,relative_active_persistent,3.0,1,131,52,13,11,88.0,88.0,0.8461538461538461,8.0,6.769230769230769,0.9375,1569,1028,17207.35,925,753,16278.35,0.6551943913320586,16.738667315175096,0.8140540540540541,profile_leave_one_out,21.617994687915008,profile_leave_one_out,0.8438610038610038,9.134832890659583,7.708529253214511,0.8386009538950716,11.631465250110669,9.754157853940184,0.8339253539253539,13.73389250017474,11.453041163980984,0.8012222097251902,10.330311284046692,8.276874834152958
30_day_proxy,4,28,6,2026-07-06,FRW0025,0,low_information,0.0,0,26,26,6,2,10.0,10.0,0.3333333333333333,5.0,1.6666666666666667,0.9375,1576,1037,17285.35,159,25,114.0,0.6579949238578681,16.66861137897782,0.15723270440251572,profile_leave_one_out,4.56,profile_leave_one_out,0.30817610062893086,4.853333333333333,1.4956813417190775,0.2628930817610063,4.706666666666666,1.2373501048218027,0.23270440251572325,4.648,1.0816100628930816,0.4631979695431472,12.77907425265188,5.919241246469461
30_day_proxy,4,28,6,2026-07-06,FSTBY001,0,low_information,5.0,1,131,52,13,3,4.0,4.0,0.23076923076923078,1.3333333333333333,0.3076923076923077,0.9375,1569,1036,17291.35,152,24,120.0,0.6602931803696622,16.690492277992277,0.15789473684210525,profile_leave_one_out,5.0,profile_leave_one_out,0.2255639097744361,2.25,0.5075187969924813,0.21362229102167185,3.4285714285714284,0.7324192835028749,0.2030075187969925,4.0,0.81203007518797,0.33183368949874403,10.108852730281301,3.354457898088696
30_day_proxy,4,28,6,2026-07-06,FZGLS0001,2,low_frequency_sparse,0.0,0,131,52,13,4,7.0,7.0,0.3076923076923077,1.75,0.5384615384615384,0.0,1569,1035,17288.35,466,244,798.0,0.6596558317399618,16.703719806763285,0.5236051502145923,profile_leave_one_out,3.2704918032786887,profile_leave_one_out,0.3231146535867566,2.0540983606557375,0.6637092802364033,0.358495329462257,2.5102459016393444,0.8999114315394771,0.38994481912936846,2.7636612021857925,1.0776753676211919,0.3905072545270498,9.226859903381643,3.6031557287752856
30_day_proxy,4,28,6,2026-07-06,FZGLS0002,2,low_frequency_sparse,0.0,0,131,52,13,4,6.0,6.0,0.3076923076923077,1.5,0.46153846153846156,0.0,1569,1035,17289.35,466,244,799.0,0.6596558317399618,16.704685990338163,0.5236051502145923,profile_leave_one_out,3.2745901639344264,profile_leave_one_out,0.3231146535867566,1.8549180327868853,0.5993511975957625,0.358495329462257,2.3872950819672134,0.855834136933462,0.38994481912936846,2.683060109289618,1.0462453890301637,0.3905072545270498,9.102342995169082,3.5545309728070014
30_day_proxy,4,28,6,2026-07-06,FZLRICBHP0001,2,low_frequency_sparse,3.0,1,131,52,13,4,24.0,24.0,0.3076923076923077,6.0,1.8461538461538463,0.99609375,1569,1035,17271.35,466,244,781.0,0.6596558317399618,16.687294685990338,0.5236051502145923,profile_leave_one_out,3.2008196721311477,profile_leave_one_out,0.3231146535867566,5.440163934426229,1.757796685127298,0.358495329462257,4.600409836065574,1.6492254398417356,0.38994481912936846,4.133879781420766,1.6119850036686738,0.3905072545270498,11.343647342995169,4.429776580236107
30_day_proxy,4,28,6,2026-07-06,FZLRJ0001,1,relative_active_persistent,9.0,1,131,52,13,11,68.0,68.0,0.8461538461538461,6.181818181818182,5.230769230769231,0.99609375,1569,1028,17227.35,925,753,16298.35,0.6551943913320586,16.758122568093384,0.8140540540540541,profile_leave_one_out,21.644555112881807,profile_leave_one_out,0.8438610038610038,7.470379592740151,6.303962022352461,0.8386009538950716,10.30521469676848,8.641962874803559,0.8339253539253539,12.692444258055497,10.584551070076756,0.8012222097251902,9.002166018158237,7.212735349381759
