horizon_weeks,sku,origin,full_cluster,calendar_group,dynamic_cluster,tail_rank,actual_sum,mase_52_model,forecast_sum_model,mase_52_ma4,forecast_sum_ma4,method,metric,cohort,delta,ae_model,ae_ma4
4,XFTW0001,2026-06-08,1,only_2026,1,2,0.0,1.314285714285714,4.928571428571428,4.0,15.0,LaplaceMean,mase_52,active120,-2.685714285714286,,
4,ZBTZ0002,2026-06-08,1,across_2024_2026,1,2,0.0,0.5882352941176469,1.6666666666666663,0.0,0.0,LaplaceMean,mase_52,active120,0.5882352941176469,,
4,LTKF0019,2026-06-08,1,across_2024_2026,1,2,1.0,1.2728744939271257,3.015384615384616,0.0,1.0,LaplaceMean,mase_52,active120,1.2728744939271257,,
4,KZCWBG001,2026-06-08,1,across_2024_2026,1,2,9.0,2.2475000000000005,3.0066666666666664,4.125,20.0,LaplaceMean,mase_52,active120,-1.8774999999999995,,
4,LTKF093,2026-06-08,1,across_2024_2026,1,2,9.0,0.6975206611570247,5.163636363636364,1.2727272727272727,16.0,LaplaceMean,mase_52,active120,-0.575206611570248,,
4,LTKF098B,2026-06-08,1,only_2026,1,2,10.0,0.4160000000000002,8.7,0.0,10.0,LaplaceMean,mase_52,active120,0.4160000000000002,,
4,QFDNZGJK002,2026-06-08,1,only_2026,1,2,0.0,0.6926406926406926,7.619047619047619,0.0,0.0,LaplaceMean,mase_52,active120,0.6926406926406926,,
4,DHZXCZP0001,2026-06-08,1,across_2024_2026,1,2,4.0,0.4800000000000001,6.4,0.4,2.0,LaplaceMean,mase_52,active120,0.08000000000000007,,
4,ETZP0004,2026-06-08,1,across_2024_2026,1,2,0.0,1.2275132275132274,6.444444444444444,0.0,0.0,LaplaceMean,mase_52,active120,1.2275132275132274,,
4,ZTD0001,2026-06-08,1,across_2024_2026,2,2,19.0,4.377142857142857,3.68,1.4285714285714286,14.0,LaplaceMean,mase_52,active120,2.9485714285714284,,
4,FZLRJ0005,2026-06-08,1,only_2026,0,2,8.0,1.4285714285714286,3.0,1.4285714285714286,13.0,LaplaceMean,mase_52,active120,0.0,,
4,ETZP0003,2026-06-08,1,across_2024_2026,1,2,0.0,0.6649350649350649,4.876190476190476,0.0,0.0,LaplaceMean,mase_52,active120,0.6649350649350649,,
4,FRH0064,2026-06-08,1,across_2024_2026,1,2,4.0,0.9025641025641028,6.933333333333334,0.9230769230769232,1.0,LaplaceMean,mase_52,active120,-0.02051282051282044,,
4,LTKF0047,2026-06-08,1,across_2024_2026,1,2,18.0,18.63896103896104,0.9142857142857144,16.363636363636363,3.0,LaplaceMean,mase_52,active120,2.2753246753246756,,
4,LYC0201,2026-06-08,1,across_2024_2026,1,2,18.0,2.9000000000000004,4.95,2.6666666666666665,30.0,LaplaceMean,mase_52,active120,0.23333333333333384,,
4,NNBZL01,2026-06-08,1,only_2026,1,2,0.0,0.4621389539422327,7.047619047619048,0.0655737704918032,1.0,LaplaceMean,mase_52,active120,0.3965651834504295,,
4,NNB0002,2026-06-08,1,across_2024_2026,1,2,0.0,0.7316326530612245,17.925,0.0,0.0,LaplaceMean,mase_52,active120,0.7316326530612245,,
4,HWZDSKL0001,2026-06-08,1,across_2024_2026,1,2,9.0,0.2692810457516341,7.855555555555555,1.411764705882353,15.0,LaplaceMean,mase_52,active120,-1.142483660130719,,
4,FRW0024,2026-06-08,1,across_2024_2026,1,2,5.0,0.163,6.086666666666667,0.15,6.0,LaplaceMean,mase_52,active120,0.013000000000000012,,
4,BLP0001,2026-06-08,1,across_2024_2026,1,2,21.0,0.0796519410977242,21.991666666666667,0.8032128514056226,31.0,LaplaceMean,mase_52,active120,-0.7235609103078984,,
4,CWW0002,2026-06-08,1,across_2024_2026,1,2,36.0,0.5139364303178483,53.516666666666666,0.3227383863080684,25.0,LaplaceMean,mase_52,active120,0.1911980440097799,,
4,DRMJJ0023,2026-06-08,1,across_2024_2026,1,2,11.0,0.3027622707170303,13.676923076923076,0.6786050895381716,5.0,LaplaceMean,mase_52,active120,-0.37584281882114123,,
4,FDBLP0001,2026-06-08,1,across_2024_2026,1,2,10.0,0.3555555555555556,17.733333333333334,0.4137931034482758,1.0,LaplaceMean,mase_52,active120,-0.058237547892720176,,
4,FRH0033,2026-06-08,1,across_2024_2026,1,2,7.0,0.4354011579818031,9.53076923076923,0.6881720430107527,3.0,LaplaceMean,mase_52,active120,-0.2527708850289496,,
4,FRH0046,2026-06-08,1,across_2024_2026,1,2,14.0,0.1325443786982247,15.292307692307691,0.2051282051282051,12.0,LaplaceMean,mase_52,active120,-0.0725838264299804,,
4,FRH0048,2026-06-08,1,across_2024_2026,1,2,18.0,1.1391162029459905,26.923076923076923,1.7872340425531916,32.0,LaplaceMean,mase_52,active120,-0.6481178396072012,,
4,FRH0051,2026-06-08,1,across_2024_2026,1,2,12.0,0.1792172739541161,12.851282051282052,0.4210526315789473,10.0,LaplaceMean,mase_52,active120,-0.2418353576248312,,
4,FRH0056,2026-06-08,1,across_2024_2026,1,2,32.0,0.934932956951306,40.4923076923077,2.422018348623853,54.0,LaplaceMean,mase_52,active120,-1.4870853916725468,,
4,FRH0059,2026-06-08,1,across_2024_2026,1,2,6.0,0.5129186602870813,3.5636363636363635,1.0526315789473684,1.0,LaplaceMean,mase_52,active120,-0.539712918660287,,
4,FRW0005,2026-06-08,1,across_2024_2026,1,2,14.0,0.4744704570791526,11.271794871794873,1.565217391304348,5.0,LaplaceMean,mase_52,active120,-1.0907469342251952,,
4,FRW0006,2026-06-08,1,across_2024_2026,1,2,5.0,1.488071348940914,22.112820512820512,0.1739130434782608,3.0,LaplaceMean,mase_52,active120,1.3141583054626533,,
4,FRW0015,2026-06-08,1,across_2024_2026,1,2,33.0,1.1141052631578947,15.36,0.7578947368421053,45.0,LaplaceMean,mase_52,active120,0.3562105263157894,,
4,FZLRJ0001,2026-06-08,1,across_2024_2026,1,2,4.0,0.341501976284585,5.963636363636364,0.1739130434782608,5.0,LaplaceMean,mase_52,active120,0.1675889328063242,,
4,FZLRJ0002,2026-06-08,1,across_2024_2026,1,2,42.0,3.721649484536082,11.916666666666668,3.34020618556701,15.0,LaplaceMean,mase_52,active120,0.38144329896907214,,
4,GJMJWJX001,2026-06-08,1,across_2024_2026,1,2,0.0,1.1284098469727213,31.40740740740741,0.0,0.0,LaplaceMean,mase_52,active120,1.1284098469727213,,
4,GJMJWJXW001,2026-06-08,1,across_2024_2026,1,2,0.0,0.8023560209424083,51.08333333333333,0.0,0.0,LaplaceMean,mase_52,active120,0.8023560209424083,,
4,HLGKSLT0001,2026-06-08,1,across_2024_2026,1,2,4.0,0.7488917861799216,7.682051282051281,0.4067796610169491,2.0,LaplaceMean,mase_52,active120,0.34211212516297246,,
4,HZSN0001,2026-06-08,1,across_2024_2026,1,2,12.0,0.0137415982076177,11.88205128205128,0.3495145631067961,9.0,LaplaceMean,mase_52,active120,-0.33577296489917835,,
4,JZJ00012,2026-06-08,1,across_2024_2026,1,2,6.0,0.8982248520710059,13.784615384615384,0.8076923076923077,13.0,LaplaceMean,mase_52,active120,0.09053254437869818,,
4,JZJ0002,2026-06-08,1,across_2024_2026,1,2,28.0,0.1900452488687785,30.15384615384616,0.1764705882352941,30.0,LaplaceMean,mase_52,active120,0.013574660633484392,,
4,JZJ0003,2026-06-08,1,across_2024_2026,1,2,44.0,0.8954292084726868,59.44615384615385,0.0,44.0,LaplaceMean,mase_52,active120,0.8954292084726868,,
4,JZJ0009,2026-06-08,1,across_2024_2026,1,2,119.0,1.4238197939132518,80.91282051282052,0.0373831775700934,118.0,LaplaceMean,mase_52,active120,1.3864366163431583,,
4,JZJ0013,2026-06-08,1,across_2024_2026,1,2,54.0,0.8104363472784527,65.54871794871795,0.0701754385964912,53.0,LaplaceMean,mase_52,active120,0.7402609086819615,,
4,JZJ0019,2026-06-08,1,across_2024_2026,1,2,25.0,1.31141646333633,14.089743589743588,2.404006677796328,5.0,LaplaceMean,mase_52,active120,-1.0925902144599977,,
4,KFYFQ54mm,2026-06-08,1,only_2026,1,2,30.0,0.6909937888198757,14.107142857142858,1.0434782608695652,6.0,LaplaceMean,mase_52,active120,-0.35248447204968947,,
4,KFYFQ58mm,2026-06-08,1,only_2026,1,2,30.0,0.2994224104736235,23.057142857142853,0.3881401617250674,21.0,LaplaceMean,mase_52,active120,-0.08871775125144388,,
4,LTKF0020,2026-06-08,1,across_2024_2026,1,2,100.0,0.3943977591036415,76.53333333333333,0.1176470588235294,107.0,LaplaceMean,mase_52,active120,0.2767507002801121,,
4,LTKF0021,2026-06-08,1,across_2024_2026,1,2,4.0,1.6118628359592213,15.148717948717948,1.1566265060240963,12.0,LaplaceMean,mase_52,active120,0.455236329935125,,
4,LTKF0022M,2026-06-08,1,across_2024_2026,1,2,2.0,0.9006060606060607,10.255555555555556,0.5454545454545455,7.0,LaplaceMean,mase_52,active120,0.3551515151515152,,
4,LTKF0031,2026-06-08,1,across_2024_2026,1,2,10.0,0.8402366863905325,13.64102564102564,1.3846153846153848,4.0,LaplaceMean,mase_52,active120,-0.5443786982248523,,
4,LTKF0101,2026-06-08,1,across_2024_2026,1,2,32.0,0.3509543836945972,23.78181818181818,0.0,32.0,LaplaceMean,mase_52,active120,0.3509543836945972,,
4,LTKF098,2026-06-08,1,across_2024_2026,1,2,19.0,0.660482374768089,10.90909090909091,0.1632653061224489,17.0,LaplaceMean,mase_52,active120,0.4972170686456401,,
4,QCCXC0004,2026-06-08,1,across_2024_2026,1,2,0.0,0.7999999999999998,0.1333333333333333,0.0,0.0,LaplaceMean,mase_52,active120,0.7999999999999998,,
4,RLHZHMV000AMDE,2026-06-08,1,across_2024_2026,1,2,18.0,0.8344198174706648,26.205128205128204,1.9322033898305084,37.0,LaplaceMean,mase_52,active120,-1.0977835723598437,,
4,SKZ2FT01,2026-06-08,1,only_2026,0,2,18.0,13.257142857142858,1.4285714285714284,10.4,5.0,LaplaceMean,mase_52,active120,2.8571428571428577,,
4,SKZ3FT01,2026-06-08,1,only_2026,0,2,34.0,6.015037593984963,5.428571428571428,3.1578947368421053,19.0,LaplaceMean,mase_52,active120,2.8571428571428577,,
4,XHP0001,2026-06-08,1,across_2024_2026,1,2,296.0,2.342608695652174,71.5,1.0330434782608695,197.0,LaplaceMean,mase_52,active120,1.3095652173913044,,
4,XHZXCZP0001,2026-06-08,1,across_2024_2026,1,2,41.0,0.5453197405004633,33.45641025641026,1.0843373493975903,26.0,LaplaceMean,mase_52,active120,-0.539017608897127,,
4,XHZXCZP0002,2026-06-08,1,across_2024_2026,1,2,10.0,0.0644578313253013,9.643333333333333,3.795180722891566,31.0,LaplaceMean,mase_52,active120,-3.7307228915662645,,
4,XMJ0004,2026-06-08,1,only_2026,1,2,21.0,1.0049261083743843,6.428571428571428,1.4482758620689655,0.0,LaplaceMean,mase_52,active120,-0.4433497536945812,,
4,XMSH0001,2026-06-08,1,only_2026,1,2,22.0,0.2993788819875776,13.392857142857142,0.1739130434782608,27.0,LaplaceMean,mase_52,active120,0.1254658385093168,,
4,XXGP0002,2026-06-08,1,only_2026,1,2,0.0,0.6244897959183674,10.928571428571429,0.0,0.0,LaplaceMean,mase_52,active120,0.6244897959183674,,
4,XYJ0001,2026-06-08,1,only_2026,1,2,6.0,0.0476190476190476,6.476190476190476,0.6,0.0,LaplaceMean,mase_52,active120,-0.5523809523809524,,
4,XYMGPD0001,2026-06-08,1,only_2026,1,2,3.0,0.6825396825396824,6.071428571428571,0.4444444444444444,1.0,LaplaceMean,mase_52,active120,0.23809523809523803,,
4,YDBZ001,2026-06-08,1,across_2024_2026,1,2,6.0,0.1052631578947367,6.666666666666666,0.9473684210526316,0.0,LaplaceMean,mase_52,active120,-0.8421052631578949,,
4,YDBZ002,2026-06-08,1,across_2024_2026,1,2,0.0,0.8743961352657004,6.703703703703703,0.0,0.0,LaplaceMean,mase_52,active120,0.8743961352657004,,
4,YEC0009,2026-06-08,1,only_2026,1,2,0.0,0.4098360655737705,6.25,0.0655737704918032,1.0,LaplaceMean,mase_52,active120,0.3442622950819673,,
4,ZTD0003,2026-06-08,1,across_2024_2026,1,2,3.0,0.7575381140598534,6.90909090909091,0.0,3.0,LaplaceMean,mase_52,active120,0.7575381140598534,,
4,xymzd0015,2026-06-08,1,only_2026,1,2,19.0,1.3952380952380954,10.628571428571428,2.0,7.0,LaplaceMean,mase_52,active120,-0.6047619047619046,,
4,XYMGPD0002,2026-07-06,1,only_2026,1,1,0.0,1.0416666666666663,3.333333333333333,0.0,0.0,LaplaceMean,mase_52,active120,1.0416666666666663,,
4,QFDNZGJK001,2026-07-06,1,only_2026,1,1,0.0,0.8333333333333333,3.333333333333333,0.0,0.0,LaplaceMean,mase_52,active120,0.8333333333333333,,
4,QFSJZ003-1,2026-07-06,1,across_2024_2026,2,1,0.0,1.092857142857143,3.825,0.0,0.0,LaplaceMean,mase_52,active120,1.092857142857143,,
4,FDBLHP0001,2026-07-06,1,across_2024_2026,2,1,2.0,0.481578947368421,3.525,0.9473684210526316,5.0,LaplaceMean,mase_52,active120,-0.46578947368421064,,
4,DRMJJ0022,2026-07-06,1,across_2024_2026,1,1,5.0,0.0406779661016947,4.800000000000001,0.0,5.0,LaplaceMean,mase_52,active120,0.0406779661016947,,
4,FRH0065,2026-07-06,1,across_2024_2026,1,1,2.0,0.7076923076923078,4.594871794871795,0.0,2.0,LaplaceMean,mase_52,active120,0.7076923076923078,,
4,JZJ0018,2026-07-06,1,across_2024_2026,2,1,1.0,0.5695999999999998,3.3733333333333326,0.24,2.0,LaplaceMean,mase_52,active120,0.3295999999999998,,
4,xgx0014,2026-07-06,1,only_2026,1,1,6.0,0.1856884057971013,6.854166666666666,1.7391304347826089,14.0,LaplaceMean,mase_52,active120,-1.5534420289855075,,
4,FRH0034,2026-07-06,1,across_2024_2026,1,1,0.0,0.9461538461538462,3.075,0.0,0.0,LaplaceMean,mase_52,active120,0.9461538461538462,,
4,xgx0015,2026-07-06,1,only_2026,1,1,14.0,1.490036231884058,7.145833333333333,1.5217391304347827,7.0,LaplaceMean,mase_52,active120,-0.03170289855072461,,
4,xgx0016,2026-07-06,1,only_2026,1,1,14.0,1.193181818181818,8.75,0.4545454545454545,16.0,LaplaceMean,mase_52,active120,0.7386363636363634,,
4,BLP0002,2026-07-06,1,across_2024_2026,1,1,8.0,0.385362210604929,6.676923076923077,0.8737864077669903,11.0,LaplaceMean,mase_52,active120,-0.48842419716206137,,
4,JZJ00011,2026-07-06,1,across_2024_2026,1,1,2.0,0.7374358974358974,5.9944444444444445,0.3692307692307692,0.0,LaplaceMean,mase_52,active120,0.36820512820512824,,
4,YJLZHMV000AMDE,2026-07-06,1,across_2024_2026,1,1,2.0,0.4666666666666667,3.3222222222222224,0.0,2.0,LaplaceMean,mase_52,active120,0.4666666666666667,,
4,FZLRICBHP0001,2026-07-06,1,across_2024_2026,2,1,3.0,0.3076923076923077,2.0,1.2307692307692308,7.0,LaplaceMean,mase_52,active120,-0.9230769230769231,,
4,KFYFQ51mm,2026-07-06,1,only_2026,1,1,17.0,0.0384477825464947,16.552083333333336,0.6008583690987124,10.0,LaplaceMean,mase_52,active120,-0.5624105865522177,,
4,FRH0050,2026-07-06,1,across_2024_2026,1,1,0.0,0.8888888888888888,4.888888888888888,0.0,0.0,LaplaceMean,mase_52,active120,0.8888888888888888,,
4,JZJ0016,2026-07-06,1,across_2024_2026,1,1,15.0,1.0293048128342246,7.70909090909091,1.1294117647058823,7.0,LaplaceMean,mase_52,active120,-0.10010695187165775,,
4,FRC0003,2026-07-06,1,across_2024_2026,1,1,4.0,0.1581818181818181,4.725,0.6545454545454545,7.0,LaplaceMean,mase_52,active120,-0.49636363636363645,,
4,XFTW0001,2026-07-06,1,only_2026,1,1,0.0,0.71875,4.3125,0.0,0.0,LaplaceMean,mase_52,active120,0.71875,,
4,ZBTZ0002,2026-07-06,1,across_2024_2026,1,1,0.0,0.5882352941176469,1.6666666666666663,0.0,0.0,LaplaceMean,mase_52,active120,0.5882352941176469,,
4,LTKF0019,2026-07-06,1,across_2024_2026,1,1,1.0,1.2,2.8,0.0,1.0,LaplaceMean,mase_52,active120,1.2,,
4,KZCWBG001,2026-07-06,1,across_2024_2026,1,1,5.0,0.4130232558139535,3.52,1.1162790697674418,9.0,LaplaceMean,mase_52,active120,-0.7032558139534884,,
4,LTKF093,2026-07-06,1,across_2024_2026,1,1,0.0,1.019607843137255,5.777777777777779,1.588235294117647,9.0,LaplaceMean,mase_52,active120,-0.5686274509803919,,
4,LTKF098B,2026-07-06,1,only_2026,1,1,1.0,3.622159090909091,8.96875,4.090909090909091,10.0,LaplaceMean,mase_52,active120,-0.46875,,
4,QFDNZGJK002,2026-07-06,1,only_2026,1,1,0.0,0.7575757575757576,6.666666666666667,0.0,0.0,LaplaceMean,mase_52,active120,0.7575757575757576,,
4,DHZXCZP0001,2026-07-06,1,across_2024_2026,1,1,14.0,2.1818181818181817,5.818181818181818,2.6666666666666665,4.0,LaplaceMean,mase_52,active120,-0.48484848484848486,,
4,ETZP0004,2026-07-06,1,across_2024_2026,1,1,6.0,0.0295081967213115,6.15,1.180327868852459,0.0,LaplaceMean,mase_52,active120,-1.1508196721311474,,
4,ZTD0001,2026-07-06,1,across_2024_2026,1,1,13.0,2.028368794326241,5.055555555555556,1.5319148936170213,19.0,LaplaceMean,mase_52,active120,0.4964539007092199,,
4,FZLRJ0005,2026-07-06,1,only_2026,1,1,0.0,0.9649122807017544,3.6666666666666665,2.1052631578947367,8.0,LaplaceMean,mase_52,active120,-1.1403508771929824,,
4,ETZP0003,2026-07-06,1,across_2024_2026,1,1,9.0,0.5623376623376625,4.876190476190476,1.2272727272727273,0.0,LaplaceMean,mase_52,active120,-0.6649350649350648,,
4,FRH0064,2026-07-06,1,across_2024_2026,1,1,3.0,1.5673076923076923,7.17948717948718,0.375,4.0,LaplaceMean,mase_52,active120,1.1923076923076923,,
4,LTKF0047,2026-07-06,1,across_2024_2026,1,1,0.0,0.9846153846153848,2.1333333333333333,8.307692307692308,18.0,LaplaceMean,mase_52,active120,-7.323076923076924,,
4,XYMZG0016,2026-07-06,1,only_2026,0,1,12.0,1.15,6.25,2.6,25.0,LaplaceMean,mase_52,active120,-1.4500000000000002,,
4,LYC0201,2026-07-06,1,across_2024_2026,1,1,4.0,0.4232804232804233,6.222222222222222,2.6666666666666665,18.0,LaplaceMean,mase_52,active120,-2.2433862433862433,,
4,XGX9995,2026-07-06,1,only_2026,0,1,2.0,0.5357142857142857,3.5,4.285714285714286,14.0,LaplaceMean,mase_52,active120,-3.75,,
4,NNBZL01,2026-07-06,1,only_2026,1,1,0.0,0.4973118279569892,6.166666666666667,0.0,0.0,LaplaceMean,mase_52,active120,0.4973118279569892,,
4,NNB0002,2026-07-06,1,across_2024_2026,1,1,0.0,0.7341296928327645,17.925,0.0,0.0,LaplaceMean,mase_52,active120,0.7341296928327645,,
4,HWZDSKL0001,2026-07-06,1,across_2024_2026,1,1,19.0,3.9266666666666654,5.911111111111111,3.0,9.0,LaplaceMean,mase_52,active120,0.9266666666666654,,
4,FRW0024,2026-07-06,1,across_2024_2026,1,1,3.0,0.5037037037037038,6.4,0.2962962962962963,5.0,LaplaceMean,mase_52,active120,0.20740740740740748,,
4,BLP0001,2026-07-06,1,across_2024_2026,1,1,47.0,2.034212559320163,23.36923076923077,2.2381635581061694,21.0,LaplaceMean,mase_52,active120,-0.2039509987860062,,
4,CWW0002,2026-07-06,1,across_2024_2026,1,1,37.0,0.5497936210131332,55.784615384615385,0.0292682926829268,36.0,LaplaceMean,mase_52,active120,0.5205253283302065,,
4,DRMJJ0023,2026-07-06,1,across_2024_2026,1,1,1.0,1.4495337995337998,13.755897435897436,1.1363636363636365,11.0,LaplaceMean,mase_52,active120,0.31317016317016333,,
4,FDBLP0001,2026-07-06,1,across_2024_2026,1,1,93.0,3.863846153846154,15.723076923076924,4.15,10.0,LaplaceMean,mase_52,active120,-0.2861538461538462,,
4,FRH0033,2026-07-06,1,across_2024_2026,1,1,17.0,1.3192834562697575,8.974358974358974,1.6438356164383563,7.0,LaplaceMean,mase_52,active120,-0.3245521601685988,,
4,FRH0046,2026-07-06,1,across_2024_2026,1,1,12.0,0.4448043184885289,16.225641025641025,0.2105263157894736,14.0,LaplaceMean,mase_52,active120,0.23427800269905533,,
4,FRH0048,2026-07-06,1,across_2024_2026,1,1,5.0,2.6135384615384614,26.77948717948718,1.5599999999999998,18.0,LaplaceMean,mase_52,active120,1.0535384615384615,,
4,FRH0051,2026-07-06,1,across_2024_2026,1,1,15.0,0.5065934065934067,12.635897435897435,0.6428571428571428,12.0,LaplaceMean,mase_52,active120,-0.1362637362637361,,
4,FRH0056,2026-07-06,1,across_2024_2026,1,1,35.0,0.4587867417135703,39.7025641025641,0.2926829268292683,32.0,LaplaceMean,mase_52,active120,0.16610381488430204,,
4,FRH0059,2026-07-06,1,across_2024_2026,1,1,13.0,1.919260400616333,3.5636363636363635,1.423728813559322,6.0,LaplaceMean,mase_52,active120,0.49553158705701095,,
4,FRW0005,2026-07-06,1,across_2024_2026,1,1,7.0,0.829864253393665,11.702564102564102,1.2352941176470589,14.0,LaplaceMean,mase_52,active120,-0.4054298642533939,,
4,FRW0006,2026-07-06,1,across_2024_2026,1,1,2.0,1.7384615384615387,19.384615384615387,0.3,5.0,LaplaceMean,mase_52,active120,1.4384615384615387,,
4,FRW0015,2026-07-06,1,across_2024_2026,1,1,19.0,0.1738378378378378,16.32,0.9081081081081082,33.0,LaplaceMean,mase_52,active120,-0.7342702702702704,,
4,FZLRJ0001,2026-07-06,1,across_2024_2026,1,1,9.0,0.7485314685314686,4.945454545454545,0.923076923076923,4.0,LaplaceMean,mase_52,active120,-0.17454545454545445,,
4,FZLRJ0002,2026-07-06,1,across_2024_2026,1,1,48.0,3.3102150537634407,13.794444444444444,0.5806451612903225,42.0,LaplaceMean,mase_52,active120,2.729569892473118,,
4,GJMJWJX001,2026-07-06,1,across_2024_2026,1,1,0.0,1.1539877300613497,31.35,0.0,0.0,LaplaceMean,mase_52,active120,1.1539877300613497,,
4,GJMJWJXW001,2026-07-06,1,across_2024_2026,1,1,0.0,0.8023560209424083,51.08333333333333,0.0,0.0,LaplaceMean,mase_52,active120,0.8023560209424083,,
4,HLGKSLT0001,2026-07-06,1,across_2024_2026,1,1,9.0,0.2875331564986738,7.61025641025641,1.0344827586206895,4.0,LaplaceMean,mase_52,active120,-0.7469496021220157,,
4,HZSN0001,2026-07-06,1,across_2024_2026,1,1,14.0,0.4133644133644132,10.589743589743591,0.2424242424242424,12.0,LaplaceMean,mase_52,active120,0.1709401709401708,,
4,JZJ00012,2026-07-06,1,across_2024_2026,1,1,6.0,0.8277261200338123,12.276923076923076,0.0,6.0,LaplaceMean,mase_52,active120,0.8277261200338123,,
4,JZJ0002,2026-07-06,1,across_2024_2026,1,1,71.0,3.6532285233015167,29.29230769230769,3.766423357664234,28.0,LaplaceMean,mase_52,active120,-0.11319483436271716,,
4,JZJ0003,2026-07-06,1,across_2024_2026,1,1,42.0,0.9710157246068852,56.64615384615385,0.1325966850828729,44.0,LaplaceMean,mase_52,active120,0.8384190395240123,,
4,JZJ0009,2026-07-06,1,across_2024_2026,1,1,106.0,0.7847761994103453,87.23076923076924,0.5435540069686411,119.0,LaplaceMean,mase_52,active120,0.24122219244170418,,
4,JZJ0013,2026-07-06,1,across_2024_2026,1,1,36.0,2.0236829836829844,63.82564102564103,1.309090909090909,54.0,LaplaceMean,mase_52,active120,0.7145920745920753,,
4,JZJ0019,2026-07-06,1,across_2024_2026,1,1,12.0,0.5185479164234857,16.74615384615385,1.4203338391502276,25.0,LaplaceMean,mase_52,active120,-0.9017859227267419,,
4,KFYFQ54mm,2026-07-06,1,only_2026,1,1,31.0,0.7378048780487806,18.9,0.0609756097560975,30.0,LaplaceMean,mase_52,active120,0.6768292682926831,,
4,KFYFQ58mm,2026-07-06,1,only_2026,1,1,53.0,1.4255733005733005,23.989583333333336,1.1302211302211302,30.0,LaplaceMean,mase_52,active120,0.2953521703521702,,
4,LTKF0020,2026-07-06,1,across_2024_2026,1,1,79.0,0.0422624434389139,76.60512820512821,0.3705882352941176,100.0,LaplaceMean,mase_52,active120,-0.3283257918552037,,
4,LTKF0021,2026-07-06,1,across_2024_2026,1,1,4.0,1.5715976331360948,14.215384615384616,0.0,4.0,LaplaceMean,mase_52,active120,1.5715976331360948,,
4,LTKF0022M,2026-07-06,1,across_2024_2026,1,1,15.0,0.5569696969696971,9.894444444444444,1.4181818181818182,2.0,LaplaceMean,mase_52,active120,-0.8612121212121211,,
4,LTKF0031,2026-07-06,1,across_2024_2026,1,1,20.0,2.2433566433566443,11.774358974358972,2.7272727272727275,10.0,LaplaceMean,mase_52,active120,-0.4839160839160832,,
4,LTKF0101,2026-07-06,1,across_2024_2026,1,1,25.0,0.0505543237250555,26.03636363636364,0.3414634146341463,32.0,LaplaceMean,mase_52,active120,-0.2909090909090908,,
4,LTKF098,2026-07-06,1,across_2024_2026,1,1,7.0,0.4278538812785388,12.205555555555556,0.9863013698630138,19.0,LaplaceMean,mase_52,active120,-0.558447488584475,,
4,QCCXC0004,2026-07-06,1,across_2024_2026,1,1,0.0,0.7999999999999998,0.1333333333333333,0.0,0.0,LaplaceMean,mase_52,active120,0.7999999999999998,,
4,RLHZHMV000AMDE,2026-07-06,1,across_2024_2026,1,1,13.0,1.1857988165680473,25.846153846153847,0.4615384615384615,18.0,LaplaceMean,mase_52,active120,0.7242603550295859,,
4,SKZ2FT01,2026-07-06,1,only_2026,1,1,10.0,1.5798611111111112,4.3125,2.2222222222222223,18.0,LaplaceMean,mase_52,active120,-0.6423611111111112,,
4,SKZ3FT01,2026-07-06,1,only_2026,1,1,7.0,0.4319852941176471,9.9375,3.9705882352941178,34.0,LaplaceMean,mase_52,active120,-3.5386029411764706,,
4,XHP0001,2026-07-06,1,across_2024_2026,1,1,106.0,0.1656093489148582,89.46666666666665,1.9031719532554257,296.0,LaplaceMean,mase_52,active120,-1.7375626043405674,,
4,XHZXCZP0001,2026-07-06,1,across_2024_2026,1,1,62.0,2.8048142333856623,27.64102564102564,1.7142857142857142,41.0,LaplaceMean,mase_52,active120,1.090528519099948,,
4,XHZXCZP0002,2026-07-06,1,across_2024_2026,1,1,9.0,0.1772415227792804,10.290909090909093,0.137299771167048,10.0,LaplaceMean,mase_52,active120,0.0399417516122324,,
4,XMJ0004,2026-07-06,1,only_2026,1,1,38.0,1.8670886075949369,8.5,1.0759493670886076,21.0,LaplaceMean,mase_52,active120,0.7911392405063293,,
4,XMSH0001,2026-07-06,1,only_2026,1,1,18.0,0.1437499999999999,14.55,0.1666666666666666,22.0,LaplaceMean,mase_52,active120,-0.022916666666666696,,
4,XXGP0002,2026-07-06,1,only_2026,1,1,0.0,0.6830357142857143,9.5625,0.0,0.0,LaplaceMean,mase_52,active120,0.6830357142857143,,
4,XYJ0001,2026-07-06,1,only_2026,1,1,17.0,1.1684782608695654,6.25,1.1956521739130437,6.0,LaplaceMean,mase_52,active120,-0.02717391304347827,,
4,XYMGPD0001,2026-07-06,1,only_2026,1,1,0.0,1.3875000000000002,5.550000000000001,0.75,3.0,LaplaceMean,mase_52,active120,0.6375000000000002,,
4,YDBZ001,2026-07-06,1,across_2024_2026,1,1,0.0,1.083076923076923,7.039999999999999,0.9230769230769232,6.0,LaplaceMean,mase_52,active120,0.1599999999999998,,
4,YDBZ002,2026-07-06,1,across_2024_2026,1,1,0.0,0.9038701622971284,6.703703703703703,0.0,0.0,LaplaceMean,mase_52,active120,0.9038701622971284,,
4,YEC0009,2026-07-06,1,only_2026,1,1,0.0,0.4410282258064516,5.46875,0.0,0.0,LaplaceMean,mase_52,active120,0.4410282258064516,,
